id,name,category_id,price,quantity,created_at,barcode,is_deleted,deleted_at,unit
1869,CHEERS BABY OIL BOUQUET 50ML,28,30,0,2025-09-08 00:03:31.760163+00,4800011123035,false,,pcs
1870,SENSATION 3 LUBRICATED CONDOMS,28,49,1,2025-09-08 00:05:23.564616+00,4800067161005,false,,pcs
1871,IPI ACEITI DE MANZANILLA ANTIFLATULENT (25ML),28,16,3,2025-09-08 00:06:56.360661+00,48033053,false,,pcs
1872,SURE-GUARD ELASTIC BANDAGE  15 X 5M 1 ROLL,28,90,1,2025-09-08 00:16:58.963592+00,4806524144246,false,,pcs
1873,BAND AID,28,2,96,2025-09-08 00:29:21.530497+00,0148,false,,pcs
1874,STREPSILS ORANGE 2 LOZENGES,28,33,0,2025-09-08 00:31:29.313958+00,8851198038014,false,,pcs
1875,STREPSILS ORANGE (1.2MG),28,91,1,2025-09-08 00:32:02.505333+00,8851198038526,false,,pcs
1877,SALONPAS 10 PATCHES,28,80,2,2025-09-08 00:37:17.770788+00,0149,false,,pcs
1878,SALONPAS PER PC,28,20,9,2025-09-08 00:37:47.682896+00,0150,false,,pcs
1880,BAND AID 100 STRIPS,28,147,1,2025-09-08 00:38:48.357322+00,4800067551165,false,,pcs
1881,MEDIPLAST FIRST AID PAPER TAPE 10 YDS,28,192,3,2025-09-08 00:39:59.283795+00,4800067554630,false,,pcs
1882,MEDIPLAST STERILIZED GAUZE PAD 12 PLY 2 X 2,28,10,5,2025-09-08 00:41:46.4173+00,4800067560884,false,,pcs
1883,VAPO MENTOL INHALADOR (10G),28,55,1,2025-09-08 00:42:25.424336+00,7862110200625,false,,pcs
1884,IPI HYDROGEN PEROXIDE ANTISEPTIC (120ML),28,15,3,2025-09-08 00:43:19.92617+00,4800011147741,false,,pcs
1885,MONGOL 2 MEDIUM PACK,28,138,5,2025-09-08 00:44:46.113119+00,4897001196414967,false,,pcs
1886,MONGOL 2 XL PACK,28,238,5,2025-09-08 00:50:48.26805+00,4800639021942,false,,pcs
1888,BINDER CLIPS,28,7,9,2025-09-08 01:07:25.81505+00,0151,false,,pcs
1889,CORRECTION TAPE  20M X 5MM,28,35,0,2025-09-08 01:11:03.535488+00,6925365956110,false,,pcs
1890,HBW  RED BALLPEN ATI-18 0.5MM,28,15,10,2025-09-08 01:15:33.717279+00,8855305005067,false,,pcs
1891,HBW STAPLER,28,61,1,2025-09-08 01:20:54.247943+00,6926341820111,false,,pcs
1892,HBW MATRIX BLUE BALLPEN,28,10,50,2025-09-08 01:24:13.110251+00,4806030300792,false,,pcs
1893,HBW RED/BLUE/BLACK BALLPEN,28,10,17,2025-09-08 01:25:15.942414+00,0152,false,,pcs
1894,FASTER GRAND 0.7 RED BALLPEN,28,19,3,2025-09-08 01:26:02.747744+00,4806510798989,false,,pcs
1895,FASTER GRAND 0.7 BLUE BALLPEN,28,19,1,2025-09-08 01:26:29.478715+00,4806510794653,false,,pcs
1896,MONGOL 2 XL PC,28,20,9,2025-09-08 01:30:23.071693+00,0153,false,,pcs
1897,JUMBO BLACK PENCIL,28,20,4,2025-09-08 01:30:50.540024+00,0154,false,,pcs
1898,MONGOL 2 1 AND 2 PC,28,12,1,2025-09-08 01:35:19.157125+00,0155,false,,pcs
1899,STICK GLUE SMALL PC,28,5,0,2025-09-08 01:35:47.667829+00,25607109,true,2025-09-20 00:58:24.664+00,pcs
1900,ARMAK VINYL ELECTRICAL TAPE BLACK,28,40,3,2025-09-08 01:47:55.705212+00,4806011627122,false,,pcs
1901,GUITAR POSPORO,28,3,6,2025-09-08 01:51:46.095592+00,0156,false,,pcs
1902,RULER,28,20,3,2025-09-08 01:53:31.564006+00,0157,false,,pcs
1903,MIGHTY BOND 1G PC,28,30,3,2025-09-08 01:55:52.229964+00,4800374041892,false,,pcs
1904,RED EGG,28,21,24,2025-09-08 02:10:00.68534+00,0158,false,,pcs
1905,SHARPENER,28,5,9,2025-09-08 02:24:54.66535+00,0159,false,,pcs
1906,"EVEREADY SUPER HEAVY DUTY 1,5 VOLTS",28,75,5,2025-09-08 02:26:10.043692+00,8888021100013,false,,pcs
1907,EVEREADY AASIZE 4PCS,28,60,1,2025-09-08 02:29:53.921016+00,0160,false,,pcs
1908,CARTOLINA ASSRT. PC,28,15,103,2025-09-08 02:40:05.991668+00,0161,false,,pcs
1909,CREPE PAPER ASSTD. PC,28,15,9,2025-09-08 02:41:41.47893+00,0162,false,,pcs
1910,"SCISSORS 4"" ASSTD.",28,20,1,2025-09-08 02:45:09.653509+00,0163,false,,pcs
1911,LASTICO,28,5,2,2025-09-08 02:47:48.819315+00,0164,false,,pcs
1912,TOYS,28,1,25,2025-09-08 02:56:28.248678+00,0165,false,,pcs
1913,RAJEN ASSTD. 29,35,29,10,2025-09-08 02:57:56.70586+00,0166,false,,pcs
1914,CLOUD 9 CLASSIC (28G),28,11,20,2025-09-08 02:59:14.510442+00,4800010961447,false,,pcs
1915,CHOCO MUCHO DARK CHOCOLATE RED (30G),28,10,2,2025-09-08 03:03:28.680157+00,4800092660962,false,,pcs
1916,NOTEBOOK TINY,28,20,10,2025-09-08 03:04:48.027666+00,0167,false,,pcs
1917,BORDAGOL (1KG),28,35,11,2025-09-08 03:22:42.644332+00,0168,false,,pcs
1918,MANTIKA 1/4,31,27,19,2025-09-08 03:26:41.606648+00,0169,false,,pcs
1919,BITUKANG MANOK ASSTD.,33,25,4,2025-09-08 03:34:35.753988+00,8806568070886,false,,pcs
1920,CHICKEN HEAD/ULO,38,50,0,2025-09-08 03:36:10.850212+00,0170,false,,kg
1921,PAMINTA,28,10,5,2025-09-08 03:49:45.64172+00,0171,false,,pcs
1922,DELIGHT DUO ACTIVE 400ML,36,57,0,2025-09-08 03:53:06.382001+00,8851717905407,false,,pcs
1924,SWEET STATION MALLOW GIGA,33,75,0,2025-09-08 04:01:05.587726+00,4800100211049,false,,pcs
1925,EGG LARGE,28,12,86,2025-09-08 04:17:05.777998+00,0172,false,,pcs
1926,EGG PLANT/ TALONG,38,83,0,2025-09-08 04:17:38.850423+00,31178433,true,2025-09-09 23:19:32.641+00,pcs
1927,EGG MEDIUM,28,11,84,2025-09-08 04:18:09.617934+00,0173,false,,pcs
1928,EGG JUMBO TRAY,28,335,0,2025-09-08 04:18:39.26505+00,0174,false,,pcs
1929,EGG MEDIUM TRAY,28,300,0,2025-09-08 04:19:03.015471+00,0175,false,,pcs
1930,EGG XL TRAY,28,330,0,2025-09-08 04:19:28.41707+00,0176,false,,pcs
1931,EGG SMALL,28,10,52,2025-09-08 04:19:50.541558+00,0177,false,,pcs
1932,EGG JUMBO,28,14,0,2025-09-08 04:20:11.832643+00,0178,false,,pcs
1933,EGG XL,28,13,0,2025-09-08 04:21:52.607617+00,0179,false,,pcs
1934,EGG LARGE TRAY,28,320,0,2025-09-08 04:22:14.159054+00,0180,false,,pcs
1935,EGG SMALL TRAY,28,290,1,2025-09-08 04:22:48.898786+00,0181,false,,pcs
1936,EGG/ ITLOG PUGO,28,225,0,2025-09-08 04:23:13.831668+00,0182,false,,pcs
1937,LUCKY ME GO CUP CHICKEN SOTANGHON 28G,34,30,2,2025-09-08 04:25:10.717668+00,4807770271519,false,,pcs
1938,BEST FOODS MAYO MAGIC 220ML,35,62,4,2025-09-08 04:27:35.034441+00,4808680027159,false,,pcs
1939,CHOCO MUCHO WHITE CHOCOLATE BLUE (30G),28,10,2,2025-09-08 04:29:04.285701+00,4800092660788,false,,pcs
1940,BENG-BENG (22G),28,10,2,2025-09-08 04:29:53.101434+00,8886001038011,false,,pcs
1941,CHOCO MUCHO MILK CHOCOLATE PURPLE (30G),28,10,8,2025-09-08 04:30:39.931475+00,4800092660634,false,,pcs
1942,CHOCO MUCHO MILK CHOCOLATE YELLOW (30G),28,10,0,2025-09-08 04:33:45.594039+00,4800092660801,false,,pck
1943,BODI CHOCOLATE (12G),28,5,10,2025-09-08 04:34:49.336656+00,792649263648,false,,pcs
1944,KANGKONG,38,20,2,2025-09-08 04:38:51.914601+00,0183,false,,pcs
1945,CHOCO MUCHO MINIS (8G),28,5,20,2025-09-08 04:48:32.711655+00,4800092661808,false,,pcs
1946,SILI LABUYO/ NATIVE,38,25,7,2025-09-08 04:54:11.675545+00,0184,false,,pcs
1947,LAUNDRY,39,1,42,2025-09-08 05:55:38.144108+00,0185,false,,pcs
1948,MIKI/ VEGGIES,38,25,1,2025-09-08 07:19:54.26678+00,0186,false,,pcs
1949,PINAKBET/PAKBET,38,32,0,2025-09-08 07:20:18.617378+00,0187,false,,pcs
1950,CLOVER CHIPS CHEESIER 85G,33,37,0,2025-09-08 07:22:27.469976+00,4800216110014,false,,pcs
1951,ORILES SLICE,38,213,0,2025-09-08 07:56:41.554774+00,0188,false,,kg
1952,TWINS LAMPEIN BABY COMFORT NEWBORN  12PCS,28,84,1,2025-09-08 08:54:48.815469+00,4806506319617,false,,pcs
1953,WESLSY PUPPY BONE BLUEBERRY FLAVOR 14G,31,5,0,2025-09-08 08:58:24.505216+00,792649260715,false,,pcs
1954,DAISY SWEETENED CONDENSED CREAMER 390G,31,51,3,2025-09-08 09:40:15.706228+00,8888200606763,false,,pcs
1955,KNORR PORK CUBES 10G,31,7,6,2025-09-08 09:48:14.854193+00,4800888602725,false,,pcs
1957,PIC-A 180G,33,62,5,2025-09-08 10:15:44.61012+00,4800016622571,false,,pcs
1958,REBISCO WAFFERTIME RICH CREAM CHOCOLATE 270G,34,80,6,2025-09-08 10:25:53.52279+00,4800092115714,false,,pck
1959,DOOWEE DONUT WHITE CHOCO 10S (420G),35,115,2,2025-09-08 10:27:04.194606+00,4800092552786,false,,pck
1960,BENG BENG 220G,34,98,3,2025-09-08 10:28:06.701978+00,8996001355633,false,,pck
1961,FANTA SPRITE CANDY 30PCS 24G,33,148,0,2025-09-08 10:29:04.501807+00,792649261118,false,,pcs
1962,BROWNIE BREAK NUTTY BROWNIE 20 PACKS 290G,34,83,1,2025-09-08 10:30:02.886911+00,4800092556937,false,,pck
1963,WESLSY CHOCOBEST (30PCS),28,148,1,2025-09-08 10:30:51.686333+00,792649261699,false,,pcs
1964,LUCKY ME PANCIT CANTON 75G,34,17,0,2025-09-08 10:33:56.05747+00,4807770274305,false,,pcs
1965,ALAXAN TABLET,28,12,1,2025-09-08 10:45:21.574598+00,0189,false,,pcs
1966,ASCORBIC ACID,28,12,5,2025-09-08 10:45:46.296863+00,0190,false,,pcs
1967,BUSCOPAN VENUS (500MG),28,50,4,2025-09-08 10:46:24.533126+00,0191,false,,pcs
1968,CO-AMOX,28,65,0,2025-09-08 10:52:44.831587+00,0192,false,,pcs
1969,OMEPRAZOLE,28,22,5,2025-09-08 10:53:07.850301+00,0193,false,,pcs
1970,PARACETAMOL NAHALGESIC (500MG),28,5,28,2025-09-08 10:53:25.99031+00,0194,false,,pcs
1971,RITEMED MEFENAMIC ACID (500G),28,6,30,2025-09-08 10:53:55.318637+00,0195,false,,pcs
1972,SKELAN,28,30,10,2025-09-08 10:54:12.672405+00,0196,false,,pcs
1973,TUSERAN,28,15,12,2025-09-08 10:54:29.838532+00,0197,false,,pcs
1974,DAP-AYAN CHEESY DINNER ROLL,35,51,0,2025-09-08 11:03:39.222333+00,139,true,2025-09-15 22:13:33.367+00,pcs
1975,PB,28,2,980,2025-09-08 12:33:29.956716+00,0198,false,,pcs
1976,SILKA PAPAYA 65G,30,20,5,2025-09-08 12:40:04.352629+00,4806507832481,false,,pcs
1977,BIODERM COOLNESS 60G,30,20,3,2025-09-08 12:41:03.417481+00,4800011113937,false,,pcs
1978,NEXTAR CHOCOLATE 34G,33,10,7,2025-09-08 12:50:21.860415+00,8993175544511,false,,pcs
1979,EDEN CHEESE 45G,35,14,0,2025-09-08 12:52:35.328935+00,7622210892126,false,,pcs
1980,WAFRETS  24 G,33,8,5,2025-09-08 13:04:56.553907+00,4800016084058,false,,pcs
1981,SUNSILK SHAMPOO HEALTHY STRONG 13.5ML,30,7,7,2025-09-08 21:54:11.52746+00,4800888282965,false,,pcs
1982,CHERRY KROPIC,33,20,1,2025-09-08 22:12:37.584331+00,48375078,false,,pcs
1983,BROWN SUGAR 1/2,31,36,0,2025-09-08 22:26:09.641746+00,0199,false,,pcs
1984,OISHI KIREI SHRIMP 20G,33,8,9,2025-09-08 22:28:11.031426+00,4800194188203,false,,pcs
1985,OISHI OHEYA 28G,33,8,0,2025-09-08 22:29:10.103719+00,4800194104913,false,,pcs
1986,OISHI PRAWN CRCKERS SPICY 24G,33,8,1,2025-09-08 22:30:06.211145+00,4800194104968,false,,pcs
1987,DIP DIP 30G,33,14,0,2025-09-08 22:30:56.351336+00,4806521797551,false,,pcs
1988,OISHI MIGGOS SWEET CORN,33,6,0,2025-09-08 22:48:50.559539+00,4800194116138,false,,pcs
1989,COTTON BUDS 100 PCS,30,11,28,2025-09-08 23:22:39.30096+00,8809058410135,false,,pcs
1990,TISSUE WETTABLE FACIAL TISSUE 480S,30,10,0,2025-09-08 23:41:52.826524+00,6974262470250,false,,pcs
1991,ADVIL (200MG),28,10,21,2025-09-08 23:54:32.288565+00,0200,false,,pcs
1992,ALAXAN FR,28,10,26,2025-09-09 00:00:34.414993+00,0201,false,,pcs
1993,AMLODIPINE  TABLET (10MG),28,10,10,2025-09-09 00:02:54.562114+00,0202,false,,pcs
1994,PF NUGGETS & KISSES PROMO,36,129,3,2025-09-09 00:11:46.475954+00,0203,false,,pcs
1995,PF NUGGETS BREAST PROMO,36,135,2,2025-09-09 00:13:17.803409+00,0204,false,,pcs
1996,PORK GINILING,38,325,0,2025-09-09 00:25:09.439806+00,0205,false,,kg
1997,AMPALAYA BUNGA,38,138,0.6599999999999999,2025-09-09 00:25:55.81346+00,0206,false,,kg
1999,MALLOWS ASSTD.,31,24,6,2025-09-09 00:29:07.070697+00,0207,false,,pcs
2000,AMOXICILIN (500MG),28,10,25,2025-09-09 00:32:06.326188+00,0208,false,,pcs
2001,ASCOF LAGUNDI (600MG),28,12,8,2025-09-09 00:32:57.583539+00,0209,false,,pcs
2002,ASPIRIN TABLET (80MG),28,5,20,2025-09-09 00:33:56.399724+00,0210,false,,pcs
2003,ASPIRIN (100MG),28,5,14,2025-09-09 00:35:20.110634+00,0211,false,,pcs
2004,BIOGESIC TABLET (500MG),28,6,11,2025-09-09 00:36:08.323848+00,0212,false,,pcs
2005,BIOFLU TABLET (500MG),28,8,7,2025-09-09 00:37:00.412458+00,0213,false,,pcs
2006,BONAMINE TABLET (12.5MG),28,18,10,2025-09-09 00:39:59.246692+00,0214,false,,pcs
2007,BUSCOPAN TABLET (10MG),28,39,14,2025-09-09 00:46:35.360113+00,0215,false,,pcs
2008,CELECOXIB FLAMAR CAPSULE (200MG),28,21,8,2025-09-09 00:47:40.686179+00,0216,false,,pcs
2009,CETRUM ADVANCE,28,15,8,2025-09-09 00:48:44.666779+00,0217,false,,pcs
2010,CETIRIZINE (10MG),28,15,7,2025-09-09 00:49:16.616779+00,0218,false,,pcs
2011,COTRIMOXAZOLE ZOLBACH (800MG),28,10,6,2025-09-09 00:51:36.088621+00,0219,false,,pcs
2012,DECOLGEN TABLET (500MG),28,8,10,2025-09-09 00:52:15.047092+00,0220,false,,pcs
2013,DIATABS CAPSULE (2MG),28,10,2,2025-09-09 00:52:49.447423+00,0221,false,,pcs
2014,DICLOFENAC,28,12,33,2025-09-09 00:53:40.200827+00,0222,false,,pcs
2015,DOLFENAL (250MG),28,22,2,2025-09-09 01:04:29.565307+00,0223,false,,pcs
2016,DOLFENAL (500MG),28,43,10,2025-09-09 01:05:59.08934+00,0224,false,,pcs
2017,ENERVON TABLET,28,12,7,2025-09-09 01:07:25.591997+00,0225,false,,pcs
2018,FLANAX (550MG),28,27,10,2025-09-09 01:08:30.962223+00,0226,false,,pcs
2019,FLANAX (275MG),28,15,10,2025-09-09 01:08:58.913705+00,0227,false,,pcs
2020,IMODIUM (2MG),28,24,12,2025-09-09 01:09:35.365298+00,0228,false,,pcs
2021,KREMIL-S TABLET (30MG),28,11,7,2025-09-09 01:10:37.569253+00,0229,false,,pcs
2022,KREMIL-S ADVANCE TABLET (165MG),28,25,5,2025-09-09 01:11:19.137087+00,0230,false,,pcs
2023,LAGUNDI CAPSULE (600MG),28,12,9,2025-09-09 01:12:13.758438+00,0231,false,,pcs
2024,IOMOTIL TABLET (2MG),28,15,16,2025-09-09 01:13:44.128602+00,0232,false,,pcs
2025,LOPERAMIDE (2MG),28,10,21,2025-09-09 01:45:24.879124+00,0233,false,,pcs
2026,LOSARTAN (50MG),28,16,9,2025-09-09 01:46:05.405757+00,0234,false,,pcs
2027,MEDICOL (200MG),28,8,12,2025-09-09 01:46:51.226599+00,0235,false,,pcs
2028,MEDICOL (400MG),28,14,10,2025-09-09 01:47:50.33494+00,0236,false,,pcs
2029,MEFINAMIC ACID (500MG),28,9,30,2025-09-09 01:53:31.795539+00,0237,false,,pcs
2030,MX3 CAPSULE,28,35,6,2025-09-09 01:54:02.78214+00,0238,false,,pcs
2031,NASATHERA (25MG),28,20,6,2025-09-09 01:55:07.103718+00,0239,false,,pcs
2032,NAFARIN-A (1MG),28,11,14,2025-09-09 01:55:58.638468+00,0240,false,,pcs
2033,NEOZEP TABLET,28,9,19,2025-09-09 01:58:38.207844+00,0241,false,,pcs
2034,ORAL REHYDRATION SALTS,28,22,2,2025-09-09 01:59:39.888415+00,4807788410603,false,,pcs
2035,PARACETAMOL KIDDIE (120MG),28,10,9,2025-09-09 02:00:21.496144+00,0242,false,,pcs
2036,PONSTAN CAPSULE (250MG),28,25,10,2025-09-09 02:01:23.979745+00,0243,false,,pcs
2037,PONSTAN CAPSULE (500MG),28,50,10,2025-09-09 02:01:43.963596+00,0244,false,,pcs
2038,POTEN-CEE ASCORBIC ACID,28,8,20,2025-09-09 02:02:59.509809+00,0245,false,,pcs
2039,REXIDOL TABLET,28,8,9,2025-09-09 02:03:35.075772+00,0246,false,,pcs
2040,REVICON FORTE,28,8,13,2025-09-09 02:05:36.781219+00,0247,false,,pcs
2041,ROBITUSIN CAPSULE,28,14,23,2025-09-09 02:11:13.180745+00,0248,false,,pcs
2042,SALBUTAMOL VENTAR,28,5,24,2025-09-09 02:12:26.500503+00,0249,false,,pcs
2043,SARIDON TABLET,28,10,13,2025-09-09 02:13:09.485803+00,0250,false,,pcs
2044,SOLMUX CAPSULE (500MG),28,14,15,2025-09-09 02:15:25.141584+00,0251,false,,pcs
2045,SOLMUX ADVANCE TABLET (500MG),28,18,2,2025-09-09 02:22:03.344448+00,0252,false,,pcs
2046,SYMDEX-D TABLET (925MG),28,5,20,2025-09-09 02:23:23.03895+00,0253,false,,pcs
2047,TEMPRA (500MG),28,12,10,2025-09-09 02:26:31.302612+00,0254,false,,pcs
2048,TEMPRA (325MG),28,8,10,2025-09-09 02:29:00.393079+00,0255,false,,pcs
2049,LIGHTER CRICKET,28,20,25,2025-09-09 02:32:30.857726+00,4800066251004,false,,pcs
2050,PLASTIC CUPS 50PCS 6OZ,30,23,3,2025-09-09 02:53:20.394536+00,4804888018777,false,,pcs
2051,PLASTIC CUPS 50PCS 8OZ,30,32,2,2025-09-09 02:56:32.062404+00,4804888018791,false,,pcs
2052,PLASTIC CUPS 50PCS 5OZ,30,20,1,2025-09-09 02:57:40.172482+00,4804888021197,false,,pcs
2053,PLASTIC CUPS 50PCS 16OZ,30,47,1,2025-09-09 03:05:26.126612+00,4804888021036,false,,pck
2054,PLASTIC CUPS 50PCS 12OZ,30,29,4,2025-09-09 03:07:38.300107+00,4804888652264,false,,pcs
2055,PLASTIC CUPS 50PCS 10OZ,30,39,3,2025-09-09 03:08:20.944405+00,4804888018173,false,,pcs
2056,PLASTIC CUPS 50PCS 3OZ,30,16,5,2025-09-09 03:10:22.799622+00,4804888021180,false,,pcs
2057,MANTIKA 1/2,31,53,15,2025-09-09 03:15:33.309705+00,0256,false,,pcs
2058,MANTIKA 1KG,31,116,0,2025-09-09 03:16:10.25974+00,0257,false,,pcs
2059,BROWN SUGAR 1KG,31,67,5,2025-09-09 03:17:09.095595+00,0258,false,,pcs
2060,APF ALL PURSPOSE FLOUR 1KG,31,56,3,2025-09-09 03:19:47.184211+00,0259,false,,pcs
2061,APF ALL PURPOSE FLOUR 1/2,31,30,3,2025-09-09 03:20:12.066867+00,0260,false,,pcs
2062,CS CORNSTARCH 1KG,31,57,1,2025-09-09 03:22:06.554474+00,0261,false,,pcs
2063,WHITE SUGAR 1KG,31,76,2,2025-09-09 03:24:25.775259+00,0262,false,,pcs
2064,WHITE SUGAR 1/2KG,31,41,3,2025-09-09 03:24:54.941068+00,0263,false,,pcs
2065,SHORT BOND PAPER,28,10,45,2025-09-09 03:27:48.41237+00,0264,false,,pcs
2066,A4 BOND PAPER,28,12,36,2025-09-09 03:29:54.916949+00,0265,false,,pcs
2067,COLORED PAPER,28,10,10,2025-09-09 03:31:05.8516+00,0266,false,,pcs
2068,1/2 LENGTHWISE 80 LEAVES,28,20,28,2025-09-09 03:34:16.362165+00,4806523079648,false,,pcs
2069,1/4 PAD,28,20,7,2025-09-09 03:35:20.861585+00,4806521682147,false,,pcs
2070,SPELLING BOOKLET,28,20,3,2025-09-09 03:37:51.045515+00,4806501522012,false,,pcs
2071,"SPELLING BOOKLET 4, 5, 6",28,20,2,2025-09-09 03:38:26.442191+00,4806519190623,false,,pcs
2072,INDEX CARD 3 X 5,28,1,100,2025-09-09 03:39:48.405296+00,4806502265352,false,,pcs
2073,INDEX CARD 4 X 6,28,2,100,2025-09-09 03:40:38.580958+00,4806502252406,false,,pcs
2074,INDEX CARD 5 X 8,28,3,150,2025-09-09 03:47:09.77156+00,4806502265338,false,,pcs
2075,GRADE 4 SHORT PAD,28,20,14,2025-09-09 03:48:41.452627+00,4800558032135,false,,pcs
2076,GRADE 3 PAD,28,19,17,2025-09-09 03:49:27.880934+00,4800558032074,false,,pcs
2077,GRADE 2 PAD,28,25,25,2025-09-09 03:50:15.837799+00,4806503872177,false,,pcs
2078,GRADE 1 PAD,28,23,18,2025-09-09 03:51:01.283491+00,4800556006374,false,,pcs
2079,1 WHOLE PAD,28,33,2,2025-09-09 03:51:38.513171+00,745178971256,false,,pcs
2080,BIG NOTEBOOK,28,44,3,2025-09-09 03:52:28.561019+00,4800555221020,false,,pcs
2081,BINDER NOTEBOOK,28,207,4,2025-09-09 03:53:40.334307+00,4806028902243,false,,pcs
2082,LONG 1 REAM,28,350,1,2025-09-09 03:55:03.95233+00,4800552073035,false,,pcs
2083,SHORT 1 REAM,28,220,1,2025-09-09 03:56:08.180549+00,4800552073028,false,,pcs
2084,CLEAR BOOK REFILL,28,40,5,2025-09-09 03:57:24.482647+00,0267,false,,pcs
2085,CLEAR ENVELOPE LONG,28,20,3,2025-09-09 03:58:11.981097+00,745178970006,false,,pcs
2086,CLEAR ENVELOPE SHORT,28,18,1,2025-09-09 03:58:46.355252+00,745178970013,false,,pcs
2087,CLEAR BOOK GREEN LONG,28,55,1,2025-09-09 04:06:09.680646+00,0268,false,,pcs
2088,BIODATA,28,5,9,2025-09-09 04:07:24.618011+00,0269,false,,pcs
2089,LONG BONG PAPER,28,15,28,2025-09-09 04:08:34.853892+00,0270,false,,pcs
2090,LONG FOLDER,28,9,13,2025-09-09 04:36:12.560542+00,0271,false,,pcs
2091,SHORT FOLDER,28,8,4,2025-09-09 04:36:48.497191+00,0272,false,,pcs
2092,DAP-AYAN BUTTER COOKIES,35,53,2,2025-09-09 04:48:25.438069+00,0273,false,,pcs
2093,DAP-AYAN COCONUT COOKIES,35,40,1,2025-09-09 04:49:45.851112+00,0274,false,,pcs
2094,DAP-AYAN SESAME COOKIES,35,40,2,2025-09-09 04:50:57.826052+00,0275,false,,pcs
2095,DAP-AYAN RAISIN  OATMEAL COOKIES,35,42,1,2025-09-09 04:57:32.725315+00,0276,false,,pcs
2096,DAP-AYAN PEANUT COOKIES,35,53,2,2025-09-09 04:58:31.549857+00,0277,false,,pcs
2097,DAP-AYAN CHOCO CHIP COOKIES,35,43,2,2025-09-09 05:00:58.297256+00,0278,false,,pcs
2098,DAP-AYAN PUTO SECO,35,41,1,2025-09-09 05:01:42.327466+00,0279,false,,pcs
2099,DAP-AYAN LENGUA DE GATO,35,53,1,2025-09-09 05:02:39.111529+00,0280,false,,pcs
2100,DOOWEE DONUT DELECTABLES PURPLE YUM 58G,33,24,2,2025-09-09 05:43:46.885465+00,4800092556326,false,,pcs
2101,WESLSY COLA JELLY WITH NATA DE COCO 35G,31,5,0,2025-09-09 05:44:03.524654+00,792649261569,false,,pcs
2103,PUREFOODS NUGGETS NUGS & KISSES W/ FREE LUNCH BOX,38,128,0,2025-09-09 05:47:06.481801+00,0117,true,2025-09-20 02:20:42.348+00,pcs
2104,MARTY'S CRACKLIN PLAIN 90G,33,23,2,2025-09-09 06:49:55.745377+00,4800194179881,false,,pcs
2105,TOMI SWEET CORN 110G,33,26,0,2025-09-09 06:50:59.792738+00,4800523440316,false,,pcs
2106,LIGHTER CRICKET,28,20,0,2025-09-09 07:13:01.016963+00,4800066251004,true,2025-09-29 04:01:49.646+00,pcs
2107,DEL MONTE WHOLE KERNEL CORN 260G,31,59,4,2025-09-09 07:24:42.480693+00,024000163022,false,,pcs
2108,WESLSY STONE CHOCOLATE (15G),28,6,0,2025-09-09 07:26:54.332979+00,792649262467,false,,pcs
2109,YELO/ICE,36,7,999,2025-09-09 07:31:30.697654+00,0281,false,,pcs
2110,JACK N JILL PIATTIOS CHEESE 40G,33,18,0,2025-09-09 07:47:47.474744+00,4800016644801,false,,pcs
2111,BIMOLI COOKING OIL 2000ML,31,261,0,2025-09-09 08:22:39.309975+00,8992628032148,false,,pcs
2112,PACIFIC SUNRISE VEGETABLE OIL 1LITER,31,140,1,2025-09-09 08:23:53.980395+00,4806532070056,false,,pcs
2113,UFC GOLDEN FIESTA CORN OIL 1LITER,31,239,2,2025-09-09 08:24:57.939453+00,4801668601228,false,,pcs
2114,MONGGO BUO,28,30,3,2025-09-09 08:28:07.717552+00,0282,false,,pcs
2115,PACIFIC SUNRISE VEGETABLE OIL 500ML,31,81,0,2025-09-09 08:28:54.324316+00,4806532070612,false,,pcs
2116,MONGGO CRACK,28,30,6,2025-09-09 08:29:07.441838+00,0283,false,,pcs
2117,SITAW WHITE BEANS,28,35,10,2025-09-09 08:30:32.878724+00,0284,false,,pcs
2118,PAKSAY BEANS,28,30,11,2025-09-09 08:31:43.234962+00,0285,false,,pcs
2119,RED BEANS,28,38,4,2025-09-09 08:32:38.722544+00,0286,false,,pcs
2120,BLACK BEANS,28,38,1,2025-09-09 08:33:24.25357+00,0287,false,,pcs
2121,SITAW RED BEANS,28,35,1,2025-09-09 08:34:35.38606+00,0288,false,,pcs
2122,POCARI SWEAT 500ML,36,54,2,2025-09-09 08:35:06.997+00,8997035600027,false,,pcs
2123,DIKET / MALAGKIT 1KILO,28,76,1,2025-09-09 08:36:17.076219+00,0289,false,,kg
2124,WHITE BEANS 1 SALOP,28,338,2,2025-09-09 08:37:41.495689+00,0290,false,,pcs
2125,BLACK BEANS 1 SALOP,28,283,1,2025-09-09 08:38:15.720977+00,0291,false,,pcs
2126,PACIFIC SUNRISE VEGETABLE OIL SUP 1LITER,31,138,1,2025-09-09 08:38:42.88001+00,4806532070629,false,,pcs
2127,MONGGO CRACKED 1 SALOP,28,236,2,2025-09-09 08:39:25.626721+00,0292,false,,pcs
2128,MONGGO BUO 1 SALOP,28,275,1,2025-09-09 08:39:58.593632+00,0293,false,,pcs
2129,RED BEANS 1 SALOP,28,353,2,2025-09-09 08:40:33.060352+00,0294,false,,pck
2130,SITAW WHITE BEANS 1 SALOP,28,236,1,2025-09-09 08:41:10.29865+00,0295,false,,pcs
2131,SINAY 1 SALOP,28,212,1,2025-09-09 08:41:45.740862+00,0296,false,,pcs
